epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,13184.4,0.48168,0.2665,0.97787,0.91937,0.90854,0.95142,0.81536,0.61876,0.36826,1.05683,0.001189,0.001189,0.001189
91,13333,0.48217,0.26692,0.98049,0.91759,0.91172,0.95173,0.81656,0.61792,0.3653,1.05742,0.00109,0.00109,0.00109
92,13480.1,0.47696,0.26273,0.97684,0.92574,0.90206,0.95192,0.81659,0.61754,0.36534,1.05776,0.000991,0.000991,0.000991
93,13626.8,0.47619,0.26172,0.97485,0.92373,0.90403,0.95227,0.81726,0.61731,0.36604,1.05767,0.000892,0.000892,0.000892
94,13772.6,0.46928,0.25644,0.97616,0.92128,0.90841,0.95256,0.81736,0.61799,0.36548,1.05812,0.000793,0.000793,0.000793
95,13919.3,0.46957,0.25482,0.9744,0.92736,0.90442,0.95256,0.81707,0.61766,0.36574,1.05823,0.000694,0.000694,0.000694
96,14065.5,0.46266,0.25189,0.96913,0.92711,0.90356,0.95275,0.81703,0.61756,0.3656,1.05849,0.000595,0.000595,0.000595
97,14211.4,0.46161,0.25012,0.96614,0.92417,0.90761,0.95241,0.81662,0.61769,0.36592,1.05898,0.000496,0.000496,0.000496
98,14357.1,0.45714,0.24867,0.96385,0.92706,0.90665,0.95245,0.81697,0.61742,0.36465,1.05912,0.000397,0.000397,0.000397
99,14502.9,0.45826,0.24558,0.96362,0.92601,0.90698,0.95243,0.81684,0.61731,0.36446,1.05908,0.000298,0.000298,0.000298
100,14649,0.45156,0.24387,0.96419,0.92521,0.90744,0.95251,0.81684,0.61747,0.36492,1.05937,0.000199,0.000199,0.000199
